,AU1L,AU1R,AU2L,AU2R,AU4L,AU4R,AU6L,AU6R,AU9,AU10,AU13L,AU13R,AU18,AU22,AU27
139,1.2276278,1.0857098,1.1989524,1.1068172,0.04153633,0.042135376,-0.11498437,-0.0814622,0.0047163367,-0.026179766,-0.012286067,-0.06134349,0.012186766,0.009430468,0.26362076
140,1.2413716,1.1027744,1.2067834,1.1166768,0.04014556,0.0415614,-0.11326826,-0.074540414,0.009103343,-0.03235038,-0.020929813,-0.060818717,0.01115416,0.010870494,0.27986073
141,1.2551594,1.1203394,1.216667,1.12734,0.038427845,0.03927503,-0.11039948,-0.066721685,0.016171515,-0.038563337,-0.029720426,-0.059871346,0.0074453875,0.013498053,0.29462445
142,1.2661846,1.135574,1.2255149,1.1377426,0.03694968,0.036984116,-0.109070264,-0.060918234,0.022072583,-0.043621134,-0.038326338,-0.060024247,0.004038997,0.015553199,0.3056463
143,1.2726772,1.145941,1.2304717,1.1456168,0.036038265,0.03600588,-0.110893495,-0.059219085,0.024749719,-0.047339994,-0.045992896,-0.061859757,0.002284795,0.015938379,0.3120315
144,1.2750843,1.1512848,1.2309053,1.1496965,0.036080107,0.03680754,-0.11473351,-0.060796194,0.024407119,-0.049813416,-0.051837012,-0.06478338,0.0020941198,0.014725283,0.31473732
145,1.2743421,1.1526352,1.2272369,1.1499386,0.037392683,0.03950984,-0.118826024,-0.06380939,0.021405779,-0.050773542,-0.055241466,-0.06799652,0.0037700757,0.012369394,0.31523523
146,1.2697976,1.1498383,1.2184163,1.1459367,0.040382385,0.04488013,-0.12305375,-0.0680066,0.014449537,-0.04951567,-0.055920452,-0.07145278,0.009101361,0.00872612,0.3143677
147,1.2550039,1.1368005,1.1963146,1.132773,0.047268488,0.057291254,-0.13227609,-0.07902605,-0.0032783002,-0.043874163,-0.05372648,-0.077582315,0.02416955,0.0015570074,0.3107698
148,1.2250538,1.1070449,1.1535987,1.1019878,0.06048187,0.07907411,-0.15183309,-0.10401102,-0.032470673,-0.034638513,-0.050908417,-0.08805333,0.04817903,-0.008157041,0.3058914
149,1.2151892,1.0937827,1.1292242,1.0750881,0.070629865,0.0856678,-0.15335912,-0.108304255,-0.031881884,-0.03708787,-0.043033913,-0.08288507,0.04598043,-0.003529787,0.3154045
150,1.2117171,1.0889643,1.1102779,1.0568818,0.08488898,0.0884233,-0.14822236,-0.102264844,-0.025318831,-0.037170988,-0.029107422,-0.068337366,0.039143287,0.00615396,0.32892677
151,1.2087417,1.0848588,1.0939108,1.0425097,0.0988915,0.090628654,-0.1450868,-0.098164104,-0.025259897,-0.031714547,-0.022219807,-0.061258107,0.036634505,0.013773497,0.3457068
152,1.191035,1.0606815,1.0609337,1.012189,0.13203041,0.10958432,-0.13610113,-0.094348185,-0.060513467,-0.0077179945,-0.015151426,-0.08327432,0.06533612,0.0093618855,0.3477476
153,1.0894716,0.9150326,0.91363573,0.8688807,0.26472896,0.21095733,-0.10564969,-0.09036761,-0.25209767,0.103070796,-0.007818982,-0.2208939,0.22945325,-0.042487897,0.26523995
154,1.1129372,0.89227307,0.90408754,0.81065345,0.2889167,0.19055371,-0.008170143,-0.001710169,-0.21045087,0.093316175,0.006565124,-0.22252624,0.18737309,-0.019633394,0.29802805
155,1.179456,0.9453496,0.96443415,0.84924686,0.2669836,0.12835546,0.11314273,0.11768106,-0.1226508,0.062124632,0.025410555,-0.1571755,0.121052176,0.016220614,0.35669613
156,1.2393491,1.0143707,1.0445364,0.91675806,0.22186318,0.06803123,0.15645568,0.1640707,-0.07576974,0.042888574,0.022930764,-0.10462774,0.08916022,0.038785078,0.40160364
157,1.2805068,1.0691845,1.115566,0.9744657,0.1738476,0.02031057,0.15435012,0.1647752,-0.043264642,0.02168369,0.0083691925,-0.06945114,0.064769626,0.054284938,0.42828745
158,1.3125157,1.119883,1.1853143,1.0276339,0.116793804,-0.024933964,0.14404303,0.1549716,-0.009962112,-0.005255652,-0.017869085,-0.045628905,0.041117147,0.06603828,0.44966042
159,1.295763,1.1284955,1.2042992,1.0532011,0.096471176,-0.03180504,0.09716733,0.112208344,-0.021406204,-0.007030086,-0.029159382,-0.045260057,0.0584089,0.061389774,0.43818772
160,1.2708621,1.1163522,1.1970481,1.0498804,0.09436634,-0.02437666,0.06948651,0.07994796,-0.027878195,-0.009254785,-0.03270185,-0.049909666,0.06393506,0.0506669,0.4175207
161,1.2543609,1.105123,1.1859909,1.0402331,0.09916043,-0.015206389,0.063060194,0.064849555,-0.0268974,-0.0109163355,-0.029901385,-0.052050203,0.06184502,0.041549593,0.40079796
162,1.2454638,1.0999483,1.1782054,1.034139,0.10390842,-0.008850217,0.064715296,0.05885247,-0.023131639,-0.012465892,-0.025134057,-0.05171345,0.058730602,0.03538347,0.3888572
163,1.2398851,1.0982661,1.1722099,1.0309528,0.10759645,-0.0041267797,0.06578711,0.053839862,-0.018316522,-0.015507141,-0.021669596,-0.050893888,0.05525574,0.03109651,0.37929356
164,1.2333264,1.096683,1.164015,1.0278605,0.112048924,0.0025094561,0.06535567,0.048075996,-0.015493646,-0.019031836,-0.019196928,-0.051267907,0.055015832,0.027398966,0.37062955
165,1.22539,1.0943124,1.1538874,1.0241002,0.11743429,0.010763105,0.06606284,0.044166423,-0.015615329,-0.020864254,-0.017076477,-0.05308853,0.05893317,0.023586784,0.36208016
166,1.2180142,1.0912796,1.1440105,1.0194733,0.122796595,0.018466715,0.068140194,0.04224702,-0.016382232,-0.021526357,-0.01528658,-0.055344418,0.06332369,0.020068884,0.35429358
167,1.212275,1.0883781,1.1357405,1.0148392,0.12746024,0.02456934,0.071191445,0.041998588,-0.016954362,-0.021548403,-0.013453677,-0.0571575,0.06691991,0.017287768,0.34816587
168,1.2081673,1.0860959,1.1293975,1.0109541,0.13102907,0.028806038,0.074550234,0.04290203,-0.01754643,-0.02110617,-0.011590466,-0.05830145,0.06998308,0.015335616,0.34393626
169,1.2075195,1.0869721,1.1272901,1.0099543,0.1317775,0.02929898,0.07833173,0.045276374,-0.015039884,-0.02215164,-0.010133341,-0.056841508,0.069842786,0.015131984,0.34265536
170,1.3222582,1.2315751,1.266265,1.1315209,0.0012515038,-0.107276216,0.07052388,0.072807744,0.16237545,-0.1371063,-0.06206782,0.0565892,-0.08861597,0.08355672,0.44057506
171,1.2211931,1.1598945,1.1747273,1.1309092,0.048936702,-0.03046652,-0.052505694,-0.043145977,0.06230855,-0.085710905,-0.06965421,0.004499629,-0.012354188,0.043759145,0.37133306
172,1.1824713,1.1356595,1.1305106,1.1144218,0.05358495,-0.010600835,-0.10266658,-0.09817981,3.6239624e-05,-0.0701225,-0.10919063,-0.05160269,0.032234,0.014338978,0.36544687
173,1.1799698,1.1275278,1.1252528,1.0983268,0.050206207,-0.013466351,-0.10598228,-0.10557791,0.00721737,-0.0743611,-0.109271556,-0.053073153,0.012977421,0.010499984,0.36686283
174,1.1894245,1.1257033,1.1301498,1.0913091,0.049279436,-0.01563526,-0.10313577,-0.10439607,0.026185036,-0.07784898,-0.096591994,-0.0439685,-0.012919303,0.015198477,0.3643828
175,1.1964445,1.1228503,1.1304024,1.0869043,0.05149468,-0.011512116,-0.105852015,-0.10636342,0.0344792,-0.07810096,-0.0866469,-0.03936276,-0.024827085,0.018890776,0.35947472
176,1.1973333,1.1179689,1.1233953,1.0822289,0.054774106,-0.003836751,-0.11321623,-0.111409165,0.028002672,-0.0747421,-0.08423905,-0.04381989,-0.02062992,0.018678695,0.35585105
177,1.1951354,1.1110864,1.1133217,1.0755241,0.05659823,0.002912268,-0.12145608,-0.117017575,0.01789689,-0.071225874,-0.08403289,-0.04908134,-0.012641642,0.017263569,0.35442254
178,1.1891675,1.1000155,1.0994359,1.0647922,0.058344796,0.010429934,-0.13079253,-0.12451001,0.007378854,-0.06772058,-0.081868276,-0.052126452,-0.0042479374,0.01597473,0.3537199
179,1.1749926,1.0811248,1.0763783,1.046516,0.06382064,0.023128413,-0.14224958,-0.13579279,-0.008119762,-0.061588075,-0.077346146,-0.056377456,0.008978322,0.013769973,0.3529633
180,1.1496677,1.0515943,1.0394571,1.0166897,0.07530996,0.0427088,-0.15631413,-0.1519821,-0.031016499,-0.051425617,-0.07219422,-0.06494938,0.028526157,0.010137528,0.35327408
181,1.1351438,1.0300176,1.0127366,0.9881221,0.084522545,0.0533543,-0.159545,-0.15689415,-0.035267696,-0.049679115,-0.067104995,-0.06712006,0.030984849,0.014297206,0.36197382
182,1.1350999,1.023334,1.0029508,0.97344863,0.08849392,0.052533157,-0.15245765,-0.14893374,-0.024874479,-0.054011263,-0.06406455,-0.062963665,0.022358425,0.025444403,0.37677366
183,1.1320605,1.0182602,0.992352,0.9647102,0.09260334,0.051692873,-0.15223813,-0.14471775,-0.022884816,-0.05317227,-0.062243536,-0.060279563,0.021387659,0.03450195,0.38686877
184,1.1135259,1.0015532,0.96526146,0.94804573,0.10362547,0.057972863,-0.16481379,-0.14854896,-0.033966854,-0.042873595,-0.049103707,-0.052981198,0.02825573,0.037883162,0.38307613
185,1.0968659,0.9838275,0.9404496,0.92689526,0.115265846,0.0631242,-0.16918635,-0.14675322,-0.039913043,-0.033744637,-0.03672129,-0.04700075,0.028462902,0.040127195,0.37857586
186,1.0911765,0.9753833,0.92850125,0.91329074,0.1203434,0.060355127,-0.16155988,-0.13578367,-0.03603427,-0.030896643,-0.030763105,-0.041032404,0.021888532,0.045391466,0.3813873
187,0.9810406,0.8184898,0.78089964,0.76721746,0.26519525,0.18782468,-0.1282891,-0.12810153,-0.2713859,0.10650514,-0.03402546,-0.22298203,0.2291628,-0.025592677,0.29028797
188,0.994571,0.78885674,0.77641094,0.704984,0.27830023,0.16167063,-0.02192045,-0.026202492,-0.22796707,0.09696213,-0.018140644,-0.22825994,0.18928911,-0.0071629025,0.29871464
189,1.0702872,0.84971803,0.8479271,0.7498708,0.23777682,0.08251197,0.1170646,0.11477351,-0.11476557,0.04905222,0.007368177,-0.14091791,0.10560097,0.03499333,0.3399906
190,1.1355157,0.92639655,0.93460345,0.8202461,0.1870585,0.019034885,0.15370424,0.15501848,-0.064411744,0.023112375,0.0046130717,-0.07706897,0.07404728,0.059680704,0.3720439
191,1.1667433,0.9740398,0.99590087,0.8681561,0.14559361,-0.019427903,0.13125204,0.13548797,-0.043997154,0.0030395617,-0.012868747,-0.045453295,0.060163096,0.072549656,0.3818822
192,1.1861951,1.0107452,1.0475501,0.9059339,0.09920567,-0.054357514,0.108985096,0.11164227,-0.022794202,-0.022300003,-0.041852966,-0.03059034,0.0445557,0.08112332,0.38886607
193,1.1619148,1.0050019,1.047951,0.91693676,0.091402546,-0.05030875,0.06147948,0.064666696,-0.045821294,-0.018481957,-0.055015802,-0.043875292,0.0666779,0.07166307,0.3728696
194,1.1433096,0.9909975,1.0381747,0.90852565,0.09316069,-0.04184565,0.043666534,0.039927766,-0.049638942,-0.02038672,-0.05825287,-0.052686557,0.065762594,0.061825722,0.35599414
195,1.1391537,0.98788023,1.0354153,0.9044507,0.095443755,-0.038088024,0.047532305,0.03579838,-0.039721236,-0.02447954,-0.052678168,-0.050242245,0.055053882,0.057156436,0.3455011
196,1.1379485,0.9918946,1.0354433,0.90727574,0.09670018,-0.03599813,0.05047837,0.033463575,-0.03292714,-0.026996383,-0.04744421,-0.04667072,0.050625764,0.05458307,0.3380183
197,1.1335266,0.99497133,1.0320472,0.91012156,0.098951146,-0.031912707,0.047004953,0.026024908,-0.02904272,-0.030346202,-0.045644,-0.046368033,0.049384154,0.051881354,0.3294207
198,1.1263864,0.9948615,1.0242707,0.91014254,0.10433388,-0.023715258,0.043540843,0.018461443,-0.028044894,-0.03257161,-0.043708473,-0.048672378,0.05148732,0.048256714,0.31978732
199,1.1202667,0.99378675,1.0163863,0.9085759,0.110677436,-0.014825389,0.04372365,0.014576852,-0.028185412,-0.03296827,-0.04057446,-0.051206797,0.0551534,0.044710312,0.3108478
200,1.1166453,0.9932125,1.010897,0.90693766,0.11593306,-0.007888518,0.04585995,0.013272807,-0.027513757,-0.032832984,-0.037018955,-0.052561358,0.05788111,0.042285144,0.3038378
201,1.17576,1.0686551,1.0791763,0.9710915,0.04162298,-0.08110042,0.02335848,0.012908272,0.10369933,-0.11519681,-0.055832073,0.03320986,-0.061209694,0.08749989,0.3470198
202,1.1223447,1.0399194,1.0322872,0.988485,0.05843837,-0.037587292,-0.08237263,-0.078665234,0.050906435,-0.09325843,-0.07266426,0.00523822,-0.020783938,0.06919518,0.32753247
203,1.0976186,1.0296842,1.0039347,0.9899178,0.060246892,-0.019918986,-0.12662604,-0.12362007,-0.0014215857,-0.07682764,-0.0979144,-0.032942697,0.018318534,0.04893019,0.32898128
204,1.0980544,1.026431,0.9999989,0.98080075,0.05764316,-0.020536378,-0.13055515,-0.12986061,0.004043281,-0.080227695,-0.097271666,-0.03394848,0.004025653,0.045238428,0.33307147
205,1.1060402,1.0253283,1.0017362,0.9757509,0.057555616,-0.019830927,-0.1311095,-0.13066238,0.017253906,-0.083331026,-0.08869894,-0.028821215,-0.013876013,0.0480026,0.33391538
206,1.1120331,1.026048,1.0010244,0.97466296,0.059421703,-0.015919052,-0.13553002,-0.13283607,0.017389938,-0.08183498,-0.086595714,-0.03264329,-0.016223669,0.04965412,0.33443135
207,1.11501,1.0258868,0.99802256,0.9735354,0.061470583,-0.011568651,-0.1400283,-0.1340703,0.012870431,-0.07942219,-0.08702132,-0.038679406,-0.013194293,0.04936537,0.33506793
208,1.1194167,1.0273453,0.9971349,0.97228485,0.06356211,-0.009058423,-0.14011127,-0.13072827,0.012778342,-0.07871175,-0.08698897,-0.042525098,-0.014133934,0.049441375,0.33536148
209,1.1188309,1.023608,0.9918934,0.97041404,0.06307919,-0.0052530095,-0.14541453,-0.13300022,0.0059742182,-0.07536179,-0.084447384,-0.045097068,-0.008510776,0.047964275,0.33588833
210,1.1095448,1.0113652,0.9778898,0.9622771,0.06329408,0.0027891658,-0.15568149,-0.14207202,-0.008948557,-0.068928115,-0.080220774,-0.04940532,0.0041178763,0.043989435,0.336684
211,1.0870645,0.9858934,0.9490092,0.9416876,0.06914336,0.019245803,-0.17054927,-0.15898311,-0.033743277,-0.05713359,-0.073699534,-0.05746931,0.024504691,0.036789402,0.33755982
212,1.0668691,0.96031237,0.9213183,0.914452,0.07684471,0.032701164,-0.17794597,-0.16951844,-0.0444877,-0.051284146,-0.066052794,-0.060740277,0.03188532,0.035504516,0.34116238
213,1.0582602,0.94664323,0.90644455,0.8955131,0.082579195,0.035457738,-0.17421877,-0.16461015,-0.035719052,-0.053301975,-0.056569606,-0.05380483,0.023644365,0.043677207,0.34593675
214,1.0429932,0.9320971,0.8854345,0.87950826,0.09300573,0.040942147,-0.17726713,-0.16091421,-0.037349537,-0.0466608,-0.04315877,-0.04502687,0.024630994,0.049961314,0.34365445
215,1.0270805,0.91764075,0.8651297,0.86253214,0.10339999,0.045883212,-0.17906356,-0.15658984,-0.042453855,-0.037864532,-0.034849614,-0.04143928,0.027300298,0.05335085,0.33958405
216,1.0196888,0.909865,0.8548806,0.8507501,0.10735689,0.043466955,-0.17395076,-0.1473141,-0.04027249,-0.03493745,-0.032545656,-0.03846994,0.023682319,0.058117256,0.3395819
217,0.9157028,0.75982666,0.71926224,0.71004856,0.25013024,0.17126434,-0.14443171,-0.14430186,-0.2767775,0.104474135,-0.03971465,-0.22614245,0.23051734,-0.014388382,0.2535302
218,0.92479503,0.725739,0.715546,0.6435435,0.26156408,0.14310253,-0.03881561,-0.042824186,-0.22754334,0.09362374,-0.024913475,-0.22958513,0.18442385,0.0042462796,0.24619853
219,1.0069959,0.79094636,0.79437065,0.6897196,0.2123967,0.057414223,0.103361405,0.10188694,-0.10339148,0.03745589,-0.0022342205,-0.13344128,0.090281695,0.0494296,0.2813627
220,1.0792851,0.8757711,0.89041185,0.7633501,0.15232576,-0.01245416,0.13706279,0.13716203,-0.047849134,0.0037658983,-0.0127131045,-0.06320651,0.0546508,0.07646891,0.31251064
221,1.1002522,0.9173982,0.9469197,0.80772483,0.112486176,-0.045437932,0.09639562,0.09871133,-0.04274468,-0.013630023,-0.038290337,-0.04188572,0.055693634,0.08756068,0.31559145
222,1.0850818,0.9199586,0.9616593,0.82188797,0.091975,-0.054639563,0.04523526,0.047149092,-0.055708364,-0.021781607,-0.0638949,-0.051619485,0.066053376,0.08602372,0.30216068
223,1.062072,0.9045374,0.9541571,0.8163489,0.08839194,-0.05083202,0.013695724,0.009992443,-0.06610747,-0.023966905,-0.07530394,-0.066166505,0.06964879,0.07836539,0.28301728
224,1.053317,0.8960669,0.95036566,0.8094353,0.08733048,-0.049616233,0.009073578,-0.003239207,-0.05905558,-0.029220568,-0.0743078,-0.06813608,0.058146104,0.07416944,0.26785195
225,1.0515015,0.89703095,0.9508978,0.80950886,0.08714098,-0.049232334,0.011143394,-0.007982932,-0.05187483,-0.03226449,-0.06890705,-0.06479375,0.050941408,0.0725297,0.25727612
226,1.0480068,0.8999568,0.9500152,0.81217927,0.08835314,-0.04711552,0.0093257055,-0.014611252,-0.050081745,-0.033430774,-0.065196514,-0.063242465,0.051048443,0.07121653,0.24779166
227,1.0428705,0.9018962,0.9468641,0.8140312,0.09020914,-0.04433073,0.0055345073,-0.022625051,-0.04804495,-0.035968367,-0.063440174,-0.06303628,0.0511889,0.07017175,0.23789963
228,1.0374167,0.90321743,0.9422513,0.8149496,0.09304428,-0.04072939,0.0019123629,-0.030445926,-0.04488872,-0.039307375,-0.062056854,-0.06335656,0.05048564,0.069303885,0.22768074
229,1.031229,0.9032166,0.9360521,0.8146562,0.09776959,-0.03515797,-0.0013030246,-0.037744947,-0.04341437,-0.041059487,-0.060086578,-0.064862594,0.05159737,0.067887366,0.21703134
230,1.0449458,0.92767924,0.95254886,0.83683795,0.07769031,-0.054030217,-0.009666793,-0.041672,9.354204e-05,-0.06820432,-0.060675964,-0.035178408,0.014391437,0.080916986,0.22373186
231,1.0864651,0.98935837,1.0059633,0.9024598,0.022753753,-0.1037005,-0.07022942,-0.072694175,0.10331351,-0.13579617,-0.08338189,0.034025908,-0.079621285,0.119937286,0.25883627
232,1.0118902,0.94437313,0.92986596,0.91070503,0.063617356,-0.034602202,-0.15996796,-0.16157761,-0.009292044,-0.08079585,-0.09755823,-0.027606577,0.014443018,0.07598043,0.23787218
233,1.0082948,0.9489758,0.9246645,0.90861154,0.053549036,-0.036417678,-0.16952634,-0.17417312,-0.027799994,-0.08136558,-0.11021197,-0.043424472,0.02453725,0.06599712,0.25552878
234,1.0130696,0.9420728,0.9255706,0.8981138,0.051333576,-0.03842473,-0.16553551,-0.17236188,-0.002858013,-0.08728228,-0.091802165,-0.02972141,-0.006250076,0.066868626,0.2556328
235,1.0238657,0.94370484,0.92910147,0.89757854,0.052169845,-0.03482356,-0.16755974,-0.17356357,0.0045455247,-0.086695775,-0.08238475,-0.028446227,-0.015753299,0.06946407,0.2588796
236,1.0289788,0.9450985,0.9273603,0.89852417,0.055370748,-0.028188646,-0.17132562,-0.17455995,-0.00093343854,-0.08235751,-0.0803677,-0.034936756,-0.011097446,0.06863119,0.26254696
237,1.0322096,0.94525903,0.92476666,0.8979755,0.057028934,-0.023482002,-0.17320275,-0.17322296,-0.005228162,-0.07954919,-0.07875466,-0.03967321,-0.007256951,0.06703303,0.26670015
238,1.0330107,0.94251704,0.9203986,0.89499146,0.059638955,-0.01800228,-0.17467764,-0.17202708,-0.008623153,-0.076448806,-0.07546775,-0.043096572,-0.0047351345,0.06460597,0.26954776
239,1.0298344,0.9357001,0.9117694,0.89082015,0.059394225,-0.011456072,-0.1807642,-0.1768187,-0.019970909,-0.070431635,-0.070597425,-0.046414226,0.0050342605,0.06112742,0.27457994
240,1.0204675,0.92292523,0.89635587,0.88040066,0.060819387,-0.0020478815,-0.18845296,-0.18527308,-0.03443338,-0.06297655,-0.06485981,-0.050109968,0.016882375,0.05708033,0.2801132
241,1.0085264,0.9071535,0.8782985,0.8642032,0.065465696,0.007851593,-0.19330937,-0.19170228,-0.04294984,-0.0575527,-0.058790788,-0.052517653,0.023112103,0.055454306,0.28447646
242,0.9984809,0.89386505,0.8628806,0.848423,0.07078541,0.014052518,-0.19466373,-0.19254372,-0.04313618,-0.055344693,-0.05270967,-0.051418677,0.022397973,0.058236994,0.28683943
243,0.9873915,0.8820441,0.84719515,0.8345955,0.07725442,0.01886804,-0.19691718,-0.19130176,-0.043614686,-0.051810473,-0.04615061,-0.048367858,0.022010349,0.06233278,0.2856686
244,0.9752273,0.8708237,0.83137846,0.8213452,0.0841037,0.022777613,-0.19928262,-0.18893152,-0.045791313,-0.046771508,-0.04065439,-0.04528515,0.022574604,0.06594843,0.28174132
245,0.9668385,0.8630393,0.8207967,0.810463,0.087803796,0.022382025,-0.19818825,-0.18374062,-0.04421702,-0.044514593,-0.039241105,-0.04262656,0.019716531,0.07035132,0.27832592
246,0.9604316,0.8563807,0.81316566,0.80118537,0.0903282,0.020925783,-0.19537032,-0.17864347,-0.04531561,-0.04227488,-0.041752055,-0.044717684,0.019830666,0.07363288,0.27481538
247,0.8424821,0.69652104,0.6676786,0.6516781,0.23870395,0.15929694,-0.18214887,-0.19520736,-0.29653728,0.106915005,-0.04950787,-0.24217485,0.23683302,-0.0053319596,0.17643106
248,0.8485666,0.65843755,0.6620021,0.5771829,0.24640183,0.13024467,-0.07494534,-0.09314143,-0.2369441,0.091989346,-0.034872204,-0.2432328,0.18028782,0.017254952,0.16233598
249,0.94847953,0.73471075,0.75384116,0.6310945,0.17845406,0.0311305,0.08892372,0.07526922,-0.08487809,0.018446403,-0.016980529,-0.12844805,0.0628266,0.0682553,0.20478326
250,1.0277612,0.82944447,0.86211276,0.71347123,0.10603051,-0.04534293,0.112577766,0.10265825,-0.030929819,-0.01940286,-0.03725913,-0.054425925,0.03231751,0.09618859,0.24170718
251,1.0157528,0.84910285,0.893857,0.7472893,0.08458874,-0.057398528,0.033589043,0.029267326,-0.06575285,-0.019162359,-0.06491585,-0.05790411,0.06964323,0.09872023,0.23065527
252,0.97194135,0.8192625,0.8748188,0.7339271,0.08238426,-0.04943058,-0.025069274,-0.033631824,-0.09302926,-0.020024495,-0.08740242,-0.08585064,0.08517948,0.09038583,0.20130384
253,0.9537318,0.79740226,0.8631842,0.71552974,0.07749693,-0.051165953,-0.033369265,-0.052830018,-0.08221437,-0.029589398,-0.09092066,-0.092152044,0.06397131,0.086774506,0.179167
254,0.95360136,0.7966529,0.86508405,0.7135373,0.07038286,-0.057634786,-0.026713334,-0.054407857,-0.06886667,-0.035819758,-0.08532187,-0.08566265,0.0476377,0.08665846,0.16847903
255,0.9500085,0.800321,0.86552477,0.71737003,0.0674593,-0.059117764,-0.029024355,-0.06195777,-0.06905432,-0.036076244,-0.08180131,-0.08286823,0.0480761,0.08574379,0.15991674
256,0.9410873,0.80006075,0.86049986,0.7182793,0.06698165,-0.057950392,-0.0355198,-0.073172905,-0.07050012,-0.037423044,-0.080983326,-0.08342101,0.04972002,0.08453078,0.14930807
257,0.93236876,0.79891354,0.8539294,0.7174753,0.067058146,-0.05683504,-0.040064864,-0.08269628,-0.06772402,-0.040987488,-0.07997693,-0.083421335,0.047396332,0.08388688,0.1382944
258,0.9259897,0.8008198,0.8489239,0.7192601,0.06599684,-0.057074547,-0.04426164,-0.09079858,-0.06051117,-0.04659049,-0.078119576,-0.079931006,0.04178997,0.08466451,0.12926689
259,1.0048563,0.9015442,0.93749,0.81457156,-0.033919618,-0.15666692,-0.07002088,-0.08112418,0.0973466,-0.15179066,-0.10140717,0.037666827,-0.10129943,0.14285898,0.19097884
260,0.8973508,0.8374885,0.8389294,0.81014425,0.047934473,-0.054635584,-0.19809306,-0.20901039,-0.034347862,-0.077829204,-0.108435735,-0.040887117,0.012198865,0.091440625,0.14527671
261,0.89046913,0.8433415,0.83455396,0.81260836,0.036168486,-0.053121433,-0.21601254,-0.23419908,-0.058138385,-0.079924755,-0.116160244,-0.054587513,0.027353495,0.08198008,0.16644298
262,0.89477354,0.8345617,0.8357091,0.80068326,0.033886626,-0.056290217,-0.21094209,-0.23488122,-0.027350172,-0.086306505,-0.089127526,-0.03624229,-0.008850578,0.0839532,0.161244
263,0.9075189,0.8375855,0.8414972,0.8015564,0.036738187,-0.051492848,-0.21156538,-0.23759907,-0.020752653,-0.08334121,-0.07401754,-0.032483533,-0.01656951,0.08681488,0.1638213
264,0.91193795,0.8390977,0.8400322,0.8030218,0.041573994,-0.04348612,-0.21533287,-0.24086234,-0.028950408,-0.076998,-0.06874578,-0.03771113,-0.008375179,0.08604917,0.16721252
265,0.91478616,0.83904004,0.8381053,0.8019898,0.04323721,-0.039639987,-0.21649703,-0.24039695,-0.031381533,-0.075139605,-0.0650212,-0.040428028,-0.0056658685,0.08565399,0.17047192
266,0.9173513,0.83830047,0.8361238,0.8005522,0.044036373,-0.036847763,-0.21698916,-0.23909613,-0.032297596,-0.073900975,-0.061068445,-0.041575685,-0.0043441914,0.08538565,0.17352113
267,0.91901845,0.83715165,0.8335974,0.79908115,0.04483644,-0.03382072,-0.21801865,-0.2383787,-0.034378752,-0.072253264,-0.057972148,-0.04293716,-0.0018642396,0.08495456,0.1766534
268,0.9094476,0.8256525,0.82009137,0.7911538,0.049849056,-0.023183621,-0.22762808,-0.24857855,-0.04906097,-0.06403104,-0.05387938,-0.05006942,0.010525607,0.07943224,0.17779204
269,0.90779656,0.8205353,0.813625,0.78442454,0.048279613,-0.02099327,-0.22673765,-0.248254,-0.05068654,-0.062515415,-0.0482554,-0.047789156,0.010987237,0.07990213,0.18174087
270,0.9014865,0.8122008,0.8029542,0.7754745,0.050995097,-0.01598227,-0.22773579,-0.24898869,-0.053420573,-0.058834706,-0.043558583,-0.046889663,0.0127443075,0.08037737,0.18189025
271,0.89558077,0.8051599,0.7938763,0.7670196,0.05328819,-0.013038769,-0.22876471,-0.24834299,-0.053399652,-0.057237517,-0.041775048,-0.04641734,0.012097187,0.082702056,0.18106472
272,0.8872215,0.79703355,0.7828162,0.75823796,0.056032963,-0.00966467,-0.23146442,-0.24890518,-0.05613178,-0.054242976,-0.041004777,-0.046956003,0.013595916,0.08428237,0.1785658
273,0.8755072,0.7863736,0.7688346,0.7473917,0.059298083,-0.005509585,-0.23566669,-0.25077304,-0.060979545,-0.04980151,-0.03943032,-0.04749021,0.016077526,0.0849914,0.17353833
274,0.86704487,0.77816516,0.75882757,0.737441,0.06006983,-0.005250871,-0.23543292,-0.24811387,-0.05931197,-0.048982896,-0.03885509,-0.045406908,0.012624919,0.08779032,0.16871531
275,0.862577,0.7737049,0.7537594,0.7308777,0.05809187,-0.008494273,-0.23275924,-0.243316,-0.054944202,-0.050630923,-0.04203938,-0.043746218,0.0077041686,0.09186888,0.16566207
276,0.85193473,0.76425475,0.7431716,0.72163904,0.0597006,-0.0067353696,-0.23448512,-0.24449769,-0.06226234,-0.04675841,-0.046418905,-0.05002311,0.013322353,0.09185977,0.15959315
277,0.7243151,0.60309315,0.5907528,0.5668442,0.21010919,0.14085886,-0.23071715,-0.2793578,-0.32238483,0.1106555,-0.0516524,-0.2555772,0.23781215,0.0075504445,0.061811775
278,0.73694766,0.56449336,0.5831294,0.49238348,0.20095721,0.1076028,-0.09438624,-0.15340143,-0.23726188,0.08577497,-0.037726715,-0.24171971,0.15999311,0.0322133,0.06403857
279,0.85932845,0.65053856,0.68812025,0.5584358,0.09973262,-0.010953113,0.09229672,0.04725506,-0.050985143,-0.009292228,-0.02971834,-0.10631581,0.0147242695,0.08588741,0.12541941
280,0.9085315,0.7262649,0.77755845,0.6288101,0.05476615,-0.05712843,0.06009806,0.026919924,-0.054857507,-0.014481163,-0.050519496,-0.06565203,0.038797088,0.10086746,0.14885673
